sat_key,former_code,unique_code,description,pieces_per_package,number_of_pieces,accesories_kit,supplier,exterior_color_or_design,product_type,line,classification,main_material,resistance_main_material,design_type,impression,warehouse,rack,level,wholesale,retail,sat_unit_key,wholesale_unit,only_measure,outer_length,inner_length,price,child,parent,factor,average,stores_discount,retails_discount,discount_when_armed
14121500,2328,2328AZ,Porta clips azul,1,1,,Comercializadora de Cartón y Diseño,Azul,,hogar,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,11 x 7 x 7,,,37.07,,,,,35,35,
14121500,2328,2328AZM,Porta clips azul marino,1,1,,Comercializadora de Cartón y Diseño,Azul Marino,,hogar,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,11 x 7 x 7,,,37.07,,,,,35,35,
14121500,2328,2328F,Porta clips fiusha,1,1,,Comercializadora de Cartón y Diseño,Fiusha,,hogar,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,11 x 7 x 7,,,37.07,,,,,35,35,
14121500,2328,2328N,Porta clips naranja,1,1,,Comercializadora de Cartón y Diseño,Naranja,,hogar,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,11 x 7 x 7,,,37.07,,,,,35,35,
14121500,2328,2328ROJO,Porta clips rojo,1,1,,Comercializadora de Cartón y Diseño,Rojo,,hogar,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,11 x 7 x 7,,,37.07,,,,,35,35,
14121500,2328,2328ROSA,Porta clips rosa,1,1,,Comercializadora de Cartón y Diseño,Rosa,,hogar,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,11 x 7 x 7,,,37.07,,,,,35,35,
14121500,2328,2328V,Porta clips verde,1,1,,Comercializadora de Cartón y Diseño,Verde,,hogar,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,11 x 7 x 7,,,37.07,,,,,35,35,
24112500,2401,2401,Pc archivo 80 super ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,oficina,de línea,Corrugado,55 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,78 x 40 x 30,,,131.47,,,,,35,35,
24112500,2402,2402,Pc archivo 70 oficio largo ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Café,,oficina,de línea,Corrugado,55 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,60 x 35 x 25,,,102.16,,,,,35,35,
24112500,2403,2403,Pc archivo 50 oficio ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Café,,oficina,de línea,Corrugado,55 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,50 x 35 x 25,,,86.21,,,,,35,35,
24112500,2404,2404,Pc archivo 40 carta ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Café,,oficina,de línea,Corrugado,55 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,50 x 31 x 25,,,78.45,,,,,35,35,
24112500,2405,2405,Pc archivo 30 mixto ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Café,,oficina,de línea,Corrugado,55 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,38 x 30 x 25,,,73.71,,,,,35,35,
24112500,2406,2406,Pc archivo 20 1/2 carta largo ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Café,,oficina,de línea,Corrugado,44 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,50 x 23 x 16,,,64.66,,,,,35,35,
24112500,2407,2407,Pc archivo 10 1/2 carta ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Café,,oficina,de línea,Corrugado,44 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,25 x 23 x 16,,,50.86,,,,,35,35,
24112500,2409,2409,Pc archivo 60 carta larga ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Café,,oficina,de línea,Corrugado,55 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,60 x 31 x 25,,,89.22,,,,,35,35,
24112500,2410,2410,Pc archivo 55 archivo carpeta ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Café,,oficina,de línea,Corrugado,55 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,50 x 35 x 29,,,89.66,,,,,35,35,
24112500,2413,2413,Pc archivo 40 blanca alta ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Café,,oficina,de línea,Corrugado,44 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,50 x 31 x 25,,,78.88,,,,,35,35,
24112500,2501,2501,Dc archivo 70 oficio larga económica ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Azul,,oficina,de línea,Corrugado,40 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,60 x 35 x 25,,,71.98,,,,,35,35,
24112500,2502,2502,Dc archivo 60 carta larga económica ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Azul,,oficina,de línea,Corrugado,40 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,60 x 31 x 25,,,62.07,,,,,35,35,
24112500,2503,2503,Dc archivo 50 oficio económica ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Azul,,oficina,de línea,Corrugado,40 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,50 x 35 x 25,,,59.48,,,,,35,35,
24112500,2504,2504,Dc archivo 40 carta económica ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Azul,,oficina,de línea,Corrugado,40 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,50 x 31 x 25,,,53.02,,,,,35,35,
24112500,2505,2505,Dc archivo 30 archivo mixta económica ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Azul,,oficina,de línea,Corrugado,40 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,38 x 30 x 25,,,52.59,,,,,35,35,
24112500,2506,2506,Dc archivo 55 archivo carpeta ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Azul,,oficina,de línea,Corrugado,40 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,50 x 35 x 29,,,68.1,,,,,35,35,
24112500,2602,2602,Eco 40 archivo carta ,1,1,,Comercializadora de Cartón y Diseño,Kraft/Verde,,ecológica,de línea,Corrugado,26 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,50 x 31 x 25,,,30.61,,,,,35,35,
24112500,2603,2603,Eco 50 archivo oficio,1,1,,Comercializadora de Cartón y Diseño,Kraft/Verde,,ecológica,de línea,Corrugado,26 ECT,Caja tapa integrada,,Corrugado,,,,,H87,,50 x 35 x 25,,,35.35,,,,,35,35,
24112500,2804,2804,Archidiario ,1,7,,Comercializadora de Cartón y Diseño,Kraft/Café,,oficina,de línea,Corrugado,44 ECT,Caja en desnivel,,Corrugado,,,,,H87,,39 x 17.5 x 30,,,141.81,,,,,35,35,
24121500,2900,2900,Sobre jiffylite # 0,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,empaque y embalaje,de línea,,,Sobre,,Corrugado,,,,,H87,,16 x 22,,,4.31,,,,,35,35,
24121500,2901,2901,Sobre jiffylite # 1,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,empaque y embalaje,de línea,,,Sobre,,Corrugado,,,,,H87,,18.5 x 27.5,,,5.6,,,,,35,35,
24121500,2902,2902,Sobre jiffylite # 2,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,empaque y embalaje,de línea,,,Sobre,,Corrugado,,,,,H87,,21.5 x 30.5,,,6.47,,,,,35,35,
24121500,2903,2903,Sobre jiffylite # 4,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,empaque y embalaje,de línea,,,Sobre,,Corrugado,,,,,H87,,24 x 37,,,8.19,,,,,35,35,
24121500,2904,2904,Sobre jiffylite # 5,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,empaque y embalaje,de línea,,,Sobre,,Corrugado,,,,,H87,,27 x 37,,,10.78,,,,,35,35,
24121500,2905,2905,Sobre jiffylite # 7,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,empaque y embalaje,de línea,,,Sobre,,Corrugado,,,,,H87,,36.5 x 50.5,,,15.95,,,,,35,35,
24121500,2906,2906,Sobre jiffylite # 000,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,empaque y embalaje,de línea,,,Sobre,,Corrugado,,,,,H87,,12 x 18,,,3.45,,,,,35,35,
24121500,2907,2907,Sobre manila t/carta,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,empaque y embalaje,de línea,Papel manila,,Sobre,,Corrugado,,,,,H87,,23 x 30.5,,,2.16,,,,,35,35,
24121500,2908,2908,Sobre manila t/oficio,1,1,,Comercializadora de Cartón y Diseño,Amarillo,,empaque y embalaje,de línea,Papel manila,,Sobre,,Corrugado,,,,,H87,,26 x 34,,,3.02,,,,,35,35,
24112500,3103,3103,Archigaveta oficio largo ,1,2,,Comercializadora de Cartón y Diseño,Kraft,,oficina,de línea,Corrugado,44 ECT,Cajon,,Corrugado,,,,,H87,,40 x 64.5 x 28,,,240.95,,,,,35,35,
24112500,3203,3203,Archiva oficio corr. Bond ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,oficina,de línea,Corrugado,44 ECT,,,Corrugado,,,,,H87,,35 x 10 x 26.5,,,31.47,,,,,35,35,
24112500,3204,3204,Archiva carta corr. Bond  ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,oficina,de línea,Corrugado,44 ECT,,,Corrugado,,,,,H87,,31 x 10 x 26.5,,,28.88,,,,,35,35,
24112500,3401,3401,Maletin micro blanco,1,1,,Comercializadora de Cartón y Diseño,Blanco,,oficina,de línea,Microcorrugado,,,,Corrugado,,,,,H87,,35 x 27 x 9,,,43.53,,,,,35,35,
24112500,3402,3402,Maletin blanco corrugado ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,oficina,de línea,Corrugado,44 ECT,,,Corrugado,,,,,H87,,37.5 x 26 x 10.5,,,68.97,,,,,35,35,
24112500,3404,3404,Sobre ecológico carta ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Corrugado,44 ECT,,,Corrugado,,,,,H87,,34.5 x 24.5 x 2.8,,,23.71,,,,,35,35,
24112500,3405,3405,Sobre ecológico t/oficio ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Corrugado,44 ECT,,,Corrugado,,,,,H87,,36 x 25.5 x 3,,,26.72,,,,,35,35,
24112500,3501,3501,Reviarchivo grande ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,oficina,de línea,Corrugado,29 ECT,,,Corrugado,,,,,H87,,26.5 x 12 x 25.9,,,31.9,,,,,35,35,
24112500,3502,3502,Reviarchivo chico ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,oficina,de línea,Corrugado,29 ECT,,,Corrugado,,,,,H87,,23 x 10 x 24,,,25,,,,,35,35,
24112500,3503,3503T,Revistero chico turquesa,1,1,,Comercializadora de Cartón y Diseño,Turquesa,,hogar,de línea,Contraencolado,,,,Corrugado,,,,,H87,,23 x 10 x 25,,,22.41,,,,,35,35,
24112500,3503,3503V,Revistero chico vintage ,1,1,,Comercializadora de Cartón y Diseño,Vintage,,hogar,de línea,Contraencolado,,,,Corrugado,,,,,H87,,23 x 10 x 25,,,22.41,,,,,35,35,
24112500,3206,3206,Archiva gob 1 ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,oficina,de línea,Corrugado,44 ECT,,,Corrugado,,,,,H87,,38 x 12 x 30,,,39.22,,,,,35,35,
24112500,3601,3601,Archiva gob 1 economica ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,oficina,de línea,Corrugado,29 ECT,,,Corrugado,,,,,H87,,38 x 12 x 30,,,20.69,,,,,35,35,
24112500,3602,3602,Archiva gob 2 ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,oficina,de línea,Corrugado,44 ECT,,,Corrugado,,,,,H87,,38 x 19 x 30,,,41.81,,,,,35,35,
24112500,3701,3701,Tubo portaplano 1.09cm,1,1,,Comercializadora de Cartón y Diseño,Kraft,,oficina,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,1.09 cm,,,41.38,,,,,35,35,
24112500,3702,3702,Tubo portaplano 91.5cm,1,1,,Comercializadora de Cartón y Diseño,Kraft,,oficina,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,91.5 cm,,,34.91,,,,,35,35,
24112500,3703,3703,Tubo portaplano 78cm,1,1,,Comercializadora de Cartón y Diseño,Kraft,,oficina,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,78 cm,,,29.74,,,,,35,35,
24112500,3704,3704,Tubo portaplano 66cm,1,1,,Comercializadora de Cartón y Diseño,Kraft,,oficina,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,66 cm,,,28.45,,,,,35,35,
24112500,3705,3705,Tubo portaplano 33.5cm,1,1,,Comercializadora de Cartón y Diseño,Kraft,,oficina,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,33.5,,,21.12,,,,,35,35,
24112500,3801,3801,Tarjetero grande ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,oficina,de línea,Corrugado,44 ECT,,,Corrugado,,,,,H87,,22 x 14 x 13,,,31.47,,,,,35,35,
24112500,3802,3802,Tarjetero mediano ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,oficina,de línea,Corrugado,44 ECT,,,Corrugado,,,,,H87,,15.5 x 10.5 x 11,,,21.98,,,,,35,35,
24112500,3803,3803,Tarjetero chico ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,oficina,de línea,Corrugado,44 ECT,,,Corrugado,,,,,H87,,13.5 x 8.5 x 9,,,14.66,,,,,35,35,
14121500,3912,3912,"Carpeta c/herraje de argolla 3/4"" carta kraft",1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,,,,86.21,,,,,35,35,
14121500,3913,3913,"Carpeta c/herraje de argolla 1"" carta kraft",1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,,,,90.09,,,,,35,35,
14121500,3914,3914,"Carpeta c/herraje de argolla 2"" carta kraft",1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,,,,100,,,,,35,35,
14121500,3915,3915,"Carpeta c/herraje de argolla 3"" carta kraft",1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,,,,169.83,,,,,35,35,
14121500,3916,3916,Folder carta kraft ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Liner,170grs,,,Corrugado,,,,,H87,,29.6 x 23.5,,,2.59,,,,,35,35,
14121500,3917,3917,Folder oficio kraft ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Liner,170grs,,,Corrugado,,,,,H87,,34.6 x 23.5,,,3.02,,,,,35,35,
24112500,3922,3922,Dispenser unipecos kraft,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,9.5 x 9.5 x 3.5,,,50.86,,,,,35,35,
24112500,3924,3924,Lapicero con divisiones kraft,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,8.5 x 8.5 x 9.5,,,33.19,,,,,35,35,
24112500,3925,3925,Portatarjetas kraft,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,10 x 6 x 3.5,,,30.17,,,,,35,35,
24121500,3926,3926,Sobre tipo bolsa carta kraft ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Papel kraft,90grs,,,Corrugado,,,,,H87,,,,,2.59,,,,,35,35,
24121500,3927,3927,Sobre tipo bolsa oficio kraft ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Papel kraft,90grs,,,Corrugado,,,,,H87,,,,,3.02,,,,,35,35,
14111500,3932,3932,Libreta forma francesa kraft,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,18.8 x 1.5 x 24,,,80.17,,,,,35,35,
14111500,3933,3933,Libreta 1/4 de carta kraft,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,11.5 x 1 x 14.5,,,30.17,,,,,35,35,
44121700,3935,3935,Pluma ecológia de papel reciclado kraft ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,,,,8.62,,,,,35,35,
24112500,3941,3941,Archiva carta ecológia 29 ect,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Corrugado,,,,Corrugado,,,,,H87,,31 x 10 x 26.5,,,17.24,,,,,35,35,
24112500,3942,3942,Archiva oficio ecológia 29 ect,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Corrugado,,,,Corrugado,,,,,H87,,35 x 10 x 26.5,,,19.4,,,,,35,35,
24112500,3943,3943,Reviarchivo grande ecologico 29 ect,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Corrugado,,,,Corrugado,,,,,H87,,26.5 x 12 x 26,,,19.83,,,,,35,35,
24112500,3944,3944,Archiva gob 1 ecológia,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Corrugado,,,,Corrugado,,,,,H87,,38 x 12 x 30,,,13.79,,,,,35,35,
24112500,3945,3945,Portaretrato kraft,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Cartón rígido,,,,Corrugado,,,,,H87,,19 x 24,,,50,,,,,35,35,
24121500,3946,3946,Sobre tipo bolsa kraft 1/2 carta ,1,1,,Comercializadora de Cartón y Diseño,Kraft,,ecológica,de línea,Papel kraft,90grs,,,Corrugado,,,,,H87,,14.5 x 22,,,1.72,,,,,35,35,
24141500,4002,4002,Polipack 1/8 x 105,1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,MTR,,1/8 x 105,,,10.34,,,,,35,35,
24141500,4004,4004,Burbuja de aire chica 3/16 (120 mts),1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,MTR,,3/16 x 120,,,6.03,,,,,35,35,
24141500,4005,4005,Burbuja de aire gde 1/2 (60 mts),1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,MTR,,1/2 x 60,,,12.5,,,,,35,35,
24141500,4101,4101,Bolsa de biofill,1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,,,,,Corrugado,,,,,H87,,,,,40.95,,,,,35,35,
14121500,4201,4201,Cartón corrug kraft single face 2.00xmts,1,1,,Comercializadora de Cartón y Diseño,Kraft,Corrugado,empaque y embalaje,de línea,Corrugado,,,,Corrugado,,,,,MTR,,2,,,29.74,,4200,1,100,35,35,
14121500,,4200,Cartón corrug kraft single face 2.00xkg,1,1,,Comercializadora de Cartón y Diseño,Kraft,Corrugado,empaque y embalaje,de línea,Corrugado,,,,Corrugado,,,,,58,,2,,,29.74,4201,,,,35,35,
14121500,4202,4202,Cartón microcorrugado kraft single face,1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,Microcorrugado,,,,Corrugado,,,,,MTR,,1,,,9.48,,,,,35,35,
14121500,4203,4203,Microcorrugado color,1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,Microcorrugado,,,,Corrugado,,,,,H87,,77 x 54,,,15.95,,,,,35,35,
14121500,4207,4207,Lamina de corrugado 29 ect,1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Corrugado,29 ECT,,,Corrugado,,,,,H87,,.74  x  121 ,,,22.84,,,,,35,35,
14121500,4208,4208,Lamina de corrugado 29 ect,1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Corrugado,29 ECT,,,Corrugado,,,,,H87,,1.00  x  1.50 ,,,37.93,,,,,35,35,
14121500,4209,4209,Lamina doble corrugado,1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Doble corrugado,,,,Corrugado,,,,,H87,,1.95 x 2.10,,,205.17,,,,,35,35,
14121500,4211,4211B,Lamina micro bond .80x1.60,1,1,,Comercializadora de Cartón y Diseño,Blanco,,empaque y embalaje,de línea,Microcorrugado,,,,Corrugado,,,,,H87,,.80  x  1.60 ,,,30.17,,,,,35,35,
14121500,4211,4211K,Lamina micro kraft .80x1.60,1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Microcorrugado,,,,Corrugado,,,,,H87,,.80  x  1.60 ,,,30.17,,,,,35,35,
14121500,4212,4212B,Lámina micro bond 60x90,1,1,,Comercializadora de Cartón y Diseño,Blanco,,empaque y embalaje,de línea,Microcorrugado,,,,Corrugado,,,,,H87,,.60  x  .90,,,15.52,,,,,35,35,
14121500,4212,4212K,Lámina micro kraft 60x90,1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Microcorrugado,,,,Corrugado,,,,,H87,,.60  x  .90,,,15.52,,,,,35,35,
14121500,4213,4213,Lámina caple,1,1,,Comercializadora de Cartón y Diseño,Blanco,,empaque y embalaje,de línea,Caple,,,,Corrugado,,,,,H87,,.60  x  1.25 mt,,,13.79,,,,,35,35,
24113000,4214,4214,Lamina de Plástico blanca med.1.22x1.22,1,1,,Comercializadora de Cartón y Diseño,Blanco,Lamina,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,1.22 x 1.22,,,90,,,,,35,35,
24113000,4215,4215,Lamina de Plástico negra med.1.40x1.22,1,1,,Comercializadora de Cartón y Diseño,Negro,Lamina,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,1.40 x 1.22,,,103,,,,,35,35,
14121500,4217,4217,Separador p/12 botellas 29 ect,1,5,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Corrugado,29 ECT,,,Corrugado,,,,,H87,,,,,17.24,,,,,35,35,
14121500,,4223,Cartón corrug kraft single face 1.60xmts,1,1,,Comercializadora de Cartón y Diseño,Kraft,Corrugado,empaque y embalaje,de línea,Corrugado,,,,Corrugado,,,,,MTR,,1.6,,,23.79,,4224,1.25,95,35,35,
14121500,,4224,Cartón corrug kraft single face 1.60xkg,1,1,,Comercializadora de Cartón y Diseño,Kraft,Corrugado,empaque y embalaje,de línea,Corrugado,,,,Corrugado,,,,,58,,1.6,,,29.74,4223,,,,35,35,
14121500,4301,4301,Rollo papelkraft (precio x kilo),1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Papel kraft,,,,Corrugado,,,,,58,,1.25,,,34.91,,,,,35,35,
14121500,4302,4302,Rollo papelkraft(precio x kilo),1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Papel kraft,,,,Corrugado,,,,,58,,90,,,34.91,,,,,35,35,
14121500,4303,4303,Rollo papelkraft(precio x kilo),1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Papel kraft,,,,Corrugado,,,,,58,,60,,,34.91,,,,,35,35,
14121500,4304,4304,Rollo papelkraft(precio x kilo),1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Papel kraft,,,,Corrugado,,,,,58,,1,,,34.91,,,,,35,35,
14121500,4305,4305,Papelkraft 1.25 x metro (180 mts aprox),1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,Papel kraft,,,,Corrugado,,,,,MTR,,1.25,,,7.33,,,,,35,35,
31201500,4401,4401C,Cinta plastica chica 48x50 canela,1,1,,Comercializadora de Cartón y Diseño,Canela,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,48  x  50,,,15.09,,,,,35,35,
31201500,4401,4401T,Cinta plastica chica 48x50 transparente,1,1,,Comercializadora de Cartón y Diseño,Transparente,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,48  x  50 ,,,15.09,,,,,35,35,
31201500,4402,4402C,Cinta plastica mediana 48x100 canela,1,1,,Comercializadora de Cartón y Diseño,Canela,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,48  x  100 ,,,27.59,,,,,35,35,
31201500,4402,4402T,Cinta plastica mediana 48x100 transparente,1,1,,Comercializadora de Cartón y Diseño,Transparente,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,48  x  100 ,,,27.59,,,,,35,35,
31201500,4403,4403C,Cinta plastica gde. 48x150 canela,1,1,,Comercializadora de Cartón y Diseño,Canela,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,48  x  150 ,,,40.95,,,,,35,35,
31201500,4403,4403T,Cinta plastica gde. 48x150 transparente,1,1,,Comercializadora de Cartón y Diseño,Transparente,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,48  x  150 ,,,40.95,,,,,35,35,
21201500,4404,4404,"Despachador de cinta 2""",1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,"2""",,,188.36,,,,,35,35,
21201500,4405,4405,"Engomado 3""",1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,,,,,Corrugado,,,,,H87,,"3""",,,39.66,,,,,35,35,
21201500,4406,4406,"Engomado 2.5""",1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,,,,,Corrugado,,,,,H87,,"2.5""",,,33.19,,,,,35,35,
21201500,4407,4407,"Engomado 2""",1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,,,,,Corrugado,,,,,H87,,"2""",,,26.72,,,,,35,35,
21201500,4408,4408,"Engomado 1""",1,1,,Comercializadora de Cartón y Diseño,Kraft,,empaque y embalaje,de línea,,,,,Corrugado,,,,,H87,,"1""",,,13.36,,,,,35,35,
31201500,4412,4412,Cinta impresa fragil ,1,1,,Comercializadora de Cartón y Diseño,Blanco,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,48 x 150,,,69.83,,,,,35,35,
31411500,4502,4502,Bolsa con sellos de 1/2(500aprox),1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,Metal,,,,Corrugado,,,,,H87,, 1/2,,,231.03,,,,,35,35,
27112100,4503,4503,Flejadora,1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,Metal,,,,Corrugado,,,,,H87,,,,,1825.86,,,,,35,35,
27112100,4504,4504,Pinzas para flejar,1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,Metal,,,,Corrugado,,,,,H87,,,,,1165.95,,,,,35,35,
24141500,4507,4507,Fleje 1/2 negro precio x kilo,1,1,,Comercializadora de Cartón y Diseño,Negro,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,58,, 1/2,,,46.12,,,,,35,35,
27111500,4601,4601,Cutter grande ,1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,,,,8.19,,,,,35,35,
27111500,4603,4603,Cutter chico,1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,Plástico,,,,Corrugado,,,,,H87,,,,,5.17,,,,,35,35,
44121700,4604,4604,Marcador de aceite,1,1,,Comercializadora de Cartón y Diseño,Negro,,empaque y embalaje,de línea,,,,,Corrugado,,,,,H87,,,,,34.48,,,,,35,35,
31201600,4605,4605,Silicato de sodio galón,1,1,,Comercializadora de Cartón y Diseño,,,empaque y embalaje,de línea,,,,,Corrugado,,,,,H87,,,,,112.5,,,,,35,35,
